approval_id,recommendation_id,approver_role,approver_user,decision,decision_date,comment
APR-001035,REC-001504,Inventory Controller,VZIINV01,APPROVED,2026-07-03,Approved; to be applied in SAP by VZI.
APR-001036,REC-001506,Inventory Controller,VZIINV02,APPROVED,2026-06-04,Approved; to be applied in SAP by VZI.
APR-001037,REC-001508,Plant Head,VZIINV02,APPROVED,2026-06-05,Approved; to be applied in SAP by VZI.
APR-001038,REC-001509,Inventory Controller,VZIINV02,HELD,2026-09-03,Held pending further consumption evidence.
APR-001039,REC-001511,Commercial Head,VZIINV01,APPROVED,2026-06-25,Approved; to be applied in SAP by VZI.
APR-001040,REC-001512,Plant Head,VZIINV01,APPROVED,2026-09-07,Approved; to be applied in SAP by VZI.
APR-001041,REC-001513,Plant Head,VZIINV01,APPROVED,2026-06-28,Approved; to be applied in SAP by VZI.
APR-001042,REC-001514,Inventory Controller,VZIINV02,APPROVED,2026-08-10,Approved; to be applied in SAP by VZI.
APR-001043,REC-001516,Inventory Controller,VZIINV02,APPROVED,2026-06-07,Approved; to be applied in SAP by VZI.
APR-001044,REC-001517,Inventory Controller,VZIINV01,APPROVED,2026-09-07,Approved; to be applied in SAP by VZI.
APR-001045,REC-001518,Inventory Controller,VZIINV01,APPROVED,2026-08-12,Approved; to be applied in SAP by VZI.
APR-001046,REC-001519,Plant Head,VZIINV01,REJECTED,2026-06-09,Consumption not considered representative.
APR-001047,REC-001521,Engineering Head,VZIINV02,APPROVED,2026-05-27,Approved; to be applied in SAP by VZI.
APR-001048,REC-001523,Engineering Head,VZIINV01,REJECTED,2026-07-05,Consumption not considered representative.
APR-001049,REC-001524,Plant Head,VZIINV02,APPROVED,2026-07-06,Approved; to be applied in SAP by VZI.
APR-001050,REC-001526,Plant Head,VZIINV02,APPROVED,2026-08-02,Approved; to be applied in SAP by VZI.
APR-001051,REC-001528,Engineering Head,VZIINV01,APPROVED,2026-06-09,Approved; to be applied in SAP by VZI.
APR-001052,REC-001529,Plant Head,VZIINV01,APPROVED,2026-06-24,Approved; to be applied in SAP by VZI.
APR-001053,REC-001534,Inventory Controller,VZIINV01,APPROVED,2026-06-22,Approved; to be applied in SAP by VZI.
APR-001054,REC-001535,Engineering Head,VZIINV01,REJECTED,2026-08-27,Consumption not considered representative.
APR-001055,REC-001536,Inventory Controller,VZIINV02,HELD,2026-07-06,Held pending further consumption evidence.
APR-001056,REC-001539,Plant Head,VZIINV02,APPROVED,2026-08-07,Approved; to be applied in SAP by VZI.
APR-001057,REC-001541,Inventory Controller,VZIINV02,APPROVED,2026-07-30,Approved; to be applied in SAP by VZI.
APR-001058,REC-001543,Engineering Head,VZIINV01,APPROVED,2026-09-05,Approved; to be applied in SAP by VZI.
APR-001059,REC-001544,Engineering Head,VZIINV01,APPROVED,2026-08-05,Approved; to be applied in SAP by VZI.
APR-001060,REC-001546,Plant Head,VZIINV02,APPROVED,2026-08-18,Approved; to be applied in SAP by VZI.
APR-001061,REC-001548,Plant Head,VZIINV01,APPROVED,2026-08-02,Approved; to be applied in SAP by VZI.
APR-001062,REC-001550,Engineering Head,VZIINV01,HELD,2026-09-07,Held pending further consumption evidence.
APR-001063,REC-001552,Inventory Controller,VZIINV01,REJECTED,2026-07-20,Consumption not considered representative.
APR-001064,REC-001553,Commercial Head,VZIINV01,HELD,2026-07-12,Held pending further consumption evidence.
APR-001065,REC-001554,Plant Head,VZIINV02,HELD,2026-05-21,Held pending further consumption evidence.
APR-001066,REC-001555,Plant Head,VZIINV01,REJECTED,2026-06-25,Consumption not considered representative.
APR-001067,REC-001558,Plant Head,VZIINV01,APPROVED,2026-07-20,Approved; to be applied in SAP by VZI.
APR-001068,REC-001559,Plant Head,VZIINV02,APPROVED,2026-08-21,Approved; to be applied in SAP by VZI.
APR-001069,REC-001561,Plant Head,VZIINV01,REJECTED,2026-07-29,Consumption not considered representative.
APR-001070,REC-001563,Plant Head,VZIINV02,APPROVED,2026-06-21,Approved; to be applied in SAP by VZI.
APR-001071,REC-001564,Inventory Controller,VZIINV01,REJECTED,2026-09-07,Consumption not considered representative.
APR-001072,REC-001565,Commercial Head,VZIINV02,REJECTED,2026-07-15,Consumption not considered representative.
APR-001073,REC-001566,Commercial Head,VZIINV02,REJECTED,2026-08-29,Consumption not considered representative.
APR-001074,REC-001567,Plant Head,VZIINV01,APPROVED,2026-05-30,Approved; to be applied in SAP by VZI.
APR-001075,REC-001569,Inventory Controller,VZIINV01,APPROVED,2026-06-15,Approved; to be applied in SAP by VZI.
APR-001076,REC-001570,Inventory Controller,VZIINV02,APPROVED,2026-07-08,Approved; to be applied in SAP by VZI.
APR-001077,REC-001572,Commercial Head,VZIINV02,APPROVED,2026-08-19,Approved; to be applied in SAP by VZI.
APR-001078,REC-001573,Inventory Controller,VZIINV01,APPROVED,2026-08-20,Approved; to be applied in SAP by VZI.
APR-001079,REC-001574,Inventory Controller,VZIINV02,APPROVED,2026-05-22,Approved; to be applied in SAP by VZI.
APR-001080,REC-001575,Inventory Controller,VZIINV01,APPROVED,2026-06-16,Approved; to be applied in SAP by VZI.
APR-001081,REC-001576,Plant Head,VZIINV02,APPROVED,2026-08-09,Approved; to be applied in SAP by VZI.
APR-001082,REC-001577,Plant Head,VZIINV01,HELD,2026-07-18,Held pending further consumption evidence.
APR-001083,REC-001578,Plant Head,VZIINV02,APPROVED,2026-06-20,Approved; to be applied in SAP by VZI.
APR-001084,REC-001580,Plant Head,VZIINV02,APPROVED,2026-06-29,Approved; to be applied in SAP by VZI.
APR-001085,REC-001581,Plant Head,VZIINV02,REJECTED,2026-08-06,Consumption not considered representative.
APR-001086,REC-001582,Plant Head,VZIINV01,APPROVED,2026-08-14,Approved; to be applied in SAP by VZI.
APR-001087,REC-001583,Plant Head,VZIINV02,APPROVED,2026-07-20,Approved; to be applied in SAP by VZI.
APR-001088,REC-001585,Inventory Controller,VZIINV02,APPROVED,2026-08-23,Approved; to be applied in SAP by VZI.
APR-001089,REC-001586,Inventory Controller,VZIINV02,APPROVED,2026-05-24,Approved; to be applied in SAP by VZI.
APR-001090,REC-001587,Engineering Head,VZIINV02,HELD,2026-07-08,Held pending further consumption evidence.
APR-001091,REC-001589,Plant Head,VZIINV01,APPROVED,2026-08-05,Approved; to be applied in SAP by VZI.
APR-001092,REC-001591,Engineering Head,VZIINV01,REJECTED,2026-05-23,Consumption not considered representative.
APR-001093,REC-001592,Commercial Head,VZIINV01,REJECTED,2026-07-24,Consumption not considered representative.
APR-001094,REC-001594,Plant Head,VZIINV02,APPROVED,2026-06-12,Approved; to be applied in SAP by VZI.
APR-001095,REC-001595,Plant Head,VZIINV01,REJECTED,2026-09-07,Consumption not considered representative.
APR-001096,REC-001596,Plant Head,VZIINV02,HELD,2026-07-10,Held pending further consumption evidence.
APR-001097,REC-001597,Engineering Head,VZIINV02,HELD,2026-07-26,Held pending further consumption evidence.
APR-001098,REC-001600,Plant Head,VZIINV02,HELD,2026-08-24,Held pending further consumption evidence.
APR-001099,REC-001602,Inventory Controller,VZIINV01,APPROVED,2026-09-07,Approved; to be applied in SAP by VZI.
APR-001100,REC-001603,Engineering Head,VZIINV01,APPROVED,2026-08-01,Approved; to be applied in SAP by VZI.
APR-001101,REC-001604,Engineering Head,VZIINV01,APPROVED,2026-07-25,Approved; to be applied in SAP by VZI.
APR-001102,REC-001605,Inventory Controller,VZIINV01,APPROVED,2026-08-11,Approved; to be applied in SAP by VZI.
APR-001103,REC-001606,Plant Head,VZIINV02,APPROVED,2026-07-20,Approved; to be applied in SAP by VZI.
APR-001104,REC-001607,Plant Head,VZIINV01,APPROVED,2026-07-20,Approved; to be applied in SAP by VZI.
APR-001105,REC-001608,Plant Head,VZIINV02,APPROVED,2026-05-14,Approved; to be applied in SAP by VZI.
APR-001106,REC-001609,Plant Head,VZIINV02,APPROVED,2026-06-20,Approved; to be applied in SAP by VZI.
APR-001107,REC-001610,Engineering Head,VZIINV02,APPROVED,2026-08-02,Approved; to be applied in SAP by VZI.
APR-001108,REC-001615,Plant Head,VZIINV02,REJECTED,2026-06-20,Consumption not considered representative.
APR-001109,REC-001616,Commercial Head,VZIINV01,APPROVED,2026-08-17,Approved; to be applied in SAP by VZI.
APR-001110,REC-001617,Commercial Head,VZIINV01,REJECTED,2026-09-05,Consumption not considered representative.
APR-001111,REC-001618,Commercial Head,VZIINV01,APPROVED,2026-05-19,Approved; to be applied in SAP by VZI.
APR-001112,REC-001619,Commercial Head,VZIINV01,APPROVED,2026-06-21,Approved; to be applied in SAP by VZI.
APR-001113,REC-001622,Commercial Head,VZIINV01,APPROVED,2026-07-02,Approved; to be applied in SAP by VZI.
APR-001114,REC-001623,Engineering Head,VZIINV01,REJECTED,2026-06-02,Consumption not considered representative.
APR-001115,REC-001624,Engineering Head,VZIINV01,REJECTED,2026-07-16,Consumption not considered representative.
APR-001116,REC-001625,Commercial Head,VZIINV01,REJECTED,2026-08-18,Consumption not considered representative.
APR-001117,REC-001628,Inventory Controller,VZIINV02,APPROVED,2026-07-24,Approved; to be applied in SAP by VZI.
APR-001118,REC-001629,Inventory Controller,VZIINV02,APPROVED,2026-06-03,Approved; to be applied in SAP by VZI.
APR-001119,REC-001631,Engineering Head,VZIINV02,APPROVED,2026-08-07,Approved; to be applied in SAP by VZI.
APR-001120,REC-001632,Engineering Head,VZIINV02,APPROVED,2026-08-12,Approved; to be applied in SAP by VZI.
APR-001121,REC-001633,Commercial Head,VZIINV01,APPROVED,2026-07-10,Approved; to be applied in SAP by VZI.
APR-001122,REC-001634,Engineering Head,VZIINV02,APPROVED,2026-08-27,Approved; to be applied in SAP by VZI.
APR-001123,REC-001635,Engineering Head,VZIINV02,REJECTED,2026-05-16,Consumption not considered representative.
APR-001124,REC-001638,Engineering Head,VZIINV01,APPROVED,2026-05-24,Approved; to be applied in SAP by VZI.
APR-001125,REC-001640,Inventory Controller,VZIINV01,REJECTED,2026-08-01,Consumption not considered representative.
APR-001126,REC-001641,Engineering Head,VZIINV02,APPROVED,2026-05-26,Approved; to be applied in SAP by VZI.
APR-001127,REC-001644,Inventory Controller,VZIINV01,HELD,2026-08-13,Held pending further consumption evidence.
APR-001128,REC-001645,Inventory Controller,VZIINV01,APPROVED,2026-08-28,Approved; to be applied in SAP by VZI.
APR-001129,REC-001646,Engineering Head,VZIINV01,REJECTED,2026-07-21,Consumption not considered representative.
APR-001130,REC-001648,Engineering Head,VZIINV02,APPROVED,2026-08-18,Approved; to be applied in SAP by VZI.
APR-001131,REC-001649,Plant Head,VZIINV02,REJECTED,2026-06-02,Consumption not considered representative.
APR-001132,REC-001650,Plant Head,VZIINV02,REJECTED,2026-09-06,Consumption not considered representative.
APR-001133,REC-001651,Inventory Controller,VZIINV01,HELD,2026-06-02,Held pending further consumption evidence.
APR-001134,REC-001653,Plant Head,VZIINV01,APPROVED,2026-08-30,Approved; to be applied in SAP by VZI.
APR-001135,REC-001654,Plant Head,VZIINV02,HELD,2026-08-03,Held pending further consumption evidence.
APR-001136,REC-001656,Engineering Head,VZIINV02,APPROVED,2026-08-27,Approved; to be applied in SAP by VZI.
APR-001137,REC-001657,Inventory Controller,VZIINV02,APPROVED,2026-08-30,Approved; to be applied in SAP by VZI.
APR-001138,REC-001658,Inventory Controller,VZIINV02,APPROVED,2026-08-01,Approved; to be applied in SAP by VZI.
APR-001139,REC-001659,Inventory Controller,VZIINV02,REJECTED,2026-06-19,Consumption not considered representative.
APR-001140,REC-001664,Inventory Controller,VZIINV01,REJECTED,2026-07-23,Consumption not considered representative.
APR-001141,REC-001665,Inventory Controller,VZIINV02,APPROVED,2026-08-21,Approved; to be applied in SAP by VZI.
APR-001142,REC-001666,Inventory Controller,VZIINV02,APPROVED,2026-07-15,Approved; to be applied in SAP by VZI.
APR-001143,REC-001667,Plant Head,VZIINV01,HELD,2026-07-01,Held pending further consumption evidence.
APR-001144,REC-001669,Engineering Head,VZIINV01,APPROVED,2026-07-23,Approved; to be applied in SAP by VZI.
APR-001145,REC-001670,Engineering Head,VZIINV01,APPROVED,2026-08-16,Approved; to be applied in SAP by VZI.
APR-001146,REC-001672,Inventory Controller,VZIINV01,HELD,2026-09-05,Held pending further consumption evidence.
APR-001147,REC-001674,Plant Head,VZIINV02,APPROVED,2026-08-20,Approved; to be applied in SAP by VZI.
APR-001148,REC-001677,Engineering Head,VZIINV02,REJECTED,2026-08-31,Consumption not considered representative.
APR-001149,REC-001678,Plant Head,VZIINV01,HELD,2026-08-17,Held pending further consumption evidence.
APR-001150,REC-001679,Inventory Controller,VZIINV02,APPROVED,2026-07-30,Approved; to be applied in SAP by VZI.
APR-001151,REC-001680,Commercial Head,VZIINV01,APPROVED,2026-06-10,Approved; to be applied in SAP by VZI.
APR-001152,REC-001682,Inventory Controller,VZIINV01,APPROVED,2026-08-01,Approved; to be applied in SAP by VZI.
APR-001153,REC-001683,Inventory Controller,VZIINV02,APPROVED,2026-07-29,Approved; to be applied in SAP by VZI.
APR-001154,REC-001684,Plant Head,VZIINV02,HELD,2026-06-16,Held pending further consumption evidence.
APR-001155,REC-001686,Plant Head,VZIINV01,REJECTED,2026-07-31,Consumption not considered representative.
APR-001156,REC-001689,Plant Head,VZIINV02,APPROVED,2026-07-27,Approved; to be applied in SAP by VZI.
APR-001157,REC-001691,Engineering Head,VZIINV02,HELD,2026-07-19,Held pending further consumption evidence.
APR-001158,REC-001692,Commercial Head,VZIINV02,APPROVED,2026-08-26,Approved; to be applied in SAP by VZI.
APR-001159,REC-001693,Plant Head,VZIINV02,HELD,2026-06-19,Held pending further consumption evidence.
APR-001160,REC-001695,Plant Head,VZIINV01,HELD,2026-06-18,Held pending further consumption evidence.
APR-001161,REC-001696,Plant Head,VZIINV02,APPROVED,2026-09-07,Approved; to be applied in SAP by VZI.
APR-001162,REC-001697,Plant Head,VZIINV01,APPROVED,2026-08-03,Approved; to be applied in SAP by VZI.
APR-001163,REC-001699,Engineering Head,VZIINV02,APPROVED,2026-07-13,Approved; to be applied in SAP by VZI.
APR-001164,REC-001700,Engineering Head,VZIINV01,HELD,2026-07-01,Held pending further consumption evidence.
APR-001165,REC-001701,Commercial Head,VZIINV02,REJECTED,2026-07-24,Consumption not considered representative.
APR-001166,REC-001702,Engineering Head,VZIINV01,APPROVED,2026-07-16,Approved; to be applied in SAP by VZI.
APR-001167,REC-001703,Inventory Controller,VZIINV01,APPROVED,2026-05-31,Approved; to be applied in SAP by VZI.
APR-001168,REC-001705,Inventory Controller,VZIINV01,REJECTED,2026-09-06,Consumption not considered representative.
APR-001169,REC-001706,Inventory Controller,VZIINV02,HELD,2026-07-06,Held pending further consumption evidence.
APR-001170,REC-001707,Engineering Head,VZIINV02,REJECTED,2026-08-10,Consumption not considered representative.
APR-001171,REC-001708,Inventory Controller,VZIINV01,HELD,2026-06-08,Held pending further consumption evidence.
APR-001172,REC-001709,Inventory Controller,VZIINV01,APPROVED,2026-05-14,Approved; to be applied in SAP by VZI.
APR-001173,REC-001712,Commercial Head,VZIINV01,REJECTED,2026-08-17,Consumption not considered representative.
APR-001174,REC-001713,Commercial Head,VZIINV01,APPROVED,2026-09-05,Approved; to be applied in SAP by VZI.
APR-001175,REC-001714,Inventory Controller,VZIINV01,REJECTED,2026-06-15,Consumption not considered representative.
APR-001176,REC-001715,Commercial Head,VZIINV01,APPROVED,2026-05-22,Approved; to be applied in SAP by VZI.
APR-001177,REC-001716,Inventory Controller,VZIINV02,REJECTED,2026-07-23,Consumption not considered representative.
APR-001178,REC-001717,Plant Head,VZIINV01,APPROVED,2026-07-28,Approved; to be applied in SAP by VZI.
APR-001179,REC-001718,Commercial Head,VZIINV01,APPROVED,2026-08-20,Approved; to be applied in SAP by VZI.
APR-001180,REC-001719,Engineering Head,VZIINV01,REJECTED,2026-09-05,Consumption not considered representative.
APR-001181,REC-001720,Commercial Head,VZIINV02,APPROVED,2026-08-11,Approved; to be applied in SAP by VZI.
APR-001182,REC-001721,Inventory Controller,VZIINV02,REJECTED,2026-08-19,Consumption not considered representative.
APR-001183,REC-001722,Plant Head,VZIINV02,HELD,2026-07-09,Held pending further consumption evidence.
APR-001184,REC-001724,Plant Head,VZIINV02,APPROVED,2026-08-24,Approved; to be applied in SAP by VZI.
APR-001185,REC-001725,Plant Head,VZIINV02,APPROVED,2026-05-18,Approved; to be applied in SAP by VZI.
APR-001186,REC-001726,Inventory Controller,VZIINV01,APPROVED,2026-06-27,Approved; to be applied in SAP by VZI.
APR-001187,REC-001727,Inventory Controller,VZIINV01,APPROVED,2026-07-06,Approved; to be applied in SAP by VZI.
APR-001188,REC-001728,Commercial Head,VZIINV01,REJECTED,2026-06-15,Consumption not considered representative.
APR-001189,REC-001731,Commercial Head,VZIINV01,APPROVED,2026-06-10,Approved; to be applied in SAP by VZI.
APR-001190,REC-001732,Inventory Controller,VZIINV01,APPROVED,2026-08-16,Approved; to be applied in SAP by VZI.
APR-001191,REC-001734,Plant Head,VZIINV02,APPROVED,2026-07-12,Approved; to be applied in SAP by VZI.
APR-001192,REC-001735,Plant Head,VZIINV01,APPROVED,2026-07-19,Approved; to be applied in SAP by VZI.
APR-001193,REC-001736,Inventory Controller,VZIINV01,APPROVED,2026-08-16,Approved; to be applied in SAP by VZI.
APR-001194,REC-001738,Engineering Head,VZIINV02,APPROVED,2026-08-02,Approved; to be applied in SAP by VZI.
APR-001195,REC-001739,Inventory Controller,VZIINV01,REJECTED,2026-08-31,Consumption not considered representative.
APR-001196,REC-001740,Inventory Controller,VZIINV02,REJECTED,2026-08-30,Consumption not considered representative.
APR-001197,REC-001741,Inventory Controller,VZIINV02,APPROVED,2026-08-02,Approved; to be applied in SAP by VZI.
APR-001198,REC-001742,Inventory Controller,VZIINV02,APPROVED,2026-08-02,Approved; to be applied in SAP by VZI.
APR-001199,REC-001743,Inventory Controller,VZIINV01,APPROVED,2026-05-26,Approved; to be applied in SAP by VZI.
APR-001200,REC-001744,Engineering Head,VZIINV02,HELD,2026-05-27,Held pending further consumption evidence.
APR-001201,REC-001745,Engineering Head,VZIINV02,APPROVED,2026-05-27,Approved; to be applied in SAP by VZI.
APR-001202,REC-001747,Inventory Controller,VZIINV01,APPROVED,2026-09-07,Approved; to be applied in SAP by VZI.
APR-001203,REC-001748,Plant Head,VZIINV02,APPROVED,2026-06-23,Approved; to be applied in SAP by VZI.
APR-001204,REC-001751,Plant Head,VZIINV01,REJECTED,2026-05-20,Consumption not considered representative.
APR-001205,REC-001752,Plant Head,VZIINV01,REJECTED,2026-08-16,Consumption not considered representative.
APR-001206,REC-001753,Commercial Head,VZIINV02,REJECTED,2026-08-24,Consumption not considered representative.
APR-001207,REC-001754,Engineering Head,VZIINV01,APPROVED,2026-09-06,Approved; to be applied in SAP by VZI.
APR-001208,REC-001755,Plant Head,VZIINV02,APPROVED,2026-08-22,Approved; to be applied in SAP by VZI.
APR-001209,REC-001756,Plant Head,VZIINV02,REJECTED,2026-08-24,Consumption not considered representative.
APR-001210,REC-001758,Inventory Controller,VZIINV02,HELD,2026-08-14,Held pending further consumption evidence.
APR-001211,REC-001759,Inventory Controller,VZIINV02,APPROVED,2026-08-26,Approved; to be applied in SAP by VZI.
APR-001212,REC-001760,Inventory Controller,VZIINV01,APPROVED,2026-06-22,Approved; to be applied in SAP by VZI.
APR-001213,REC-001763,Plant Head,VZIINV02,HELD,2026-08-22,Held pending further consumption evidence.
APR-001214,REC-001764,Inventory Controller,VZIINV01,APPROVED,2026-08-21,Approved; to be applied in SAP by VZI.
APR-001215,REC-001767,Inventory Controller,VZIINV01,APPROVED,2026-07-21,Approved; to be applied in SAP by VZI.
APR-001216,REC-001768,Plant Head,VZIINV02,APPROVED,2026-06-18,Approved; to be applied in SAP by VZI.
APR-001217,REC-001769,Plant Head,VZIINV02,APPROVED,2026-08-17,Approved; to be applied in SAP by VZI.
APR-001218,REC-001770,Plant Head,VZIINV01,REJECTED,2026-07-12,Consumption not considered representative.
APR-001219,REC-001771,Plant Head,VZIINV01,REJECTED,2026-07-04,Consumption not considered representative.
APR-001220,REC-001775,Inventory Controller,VZIINV01,APPROVED,2026-06-07,Approved; to be applied in SAP by VZI.
APR-001221,REC-001776,Engineering Head,VZIINV02,REJECTED,2026-06-07,Consumption not considered representative.
APR-001222,REC-001777,Plant Head,VZIINV02,APPROVED,2026-06-07,Approved; to be applied in SAP by VZI.
APR-001223,REC-001778,Plant Head,VZIINV01,APPROVED,2026-06-26,Approved; to be applied in SAP by VZI.
APR-001224,REC-001779,Inventory Controller,VZIINV01,REJECTED,2026-06-05,Consumption not considered representative.
APR-001225,REC-001780,Inventory Controller,VZIINV01,HELD,2026-07-11,Held pending further consumption evidence.
APR-001226,REC-001781,Commercial Head,VZIINV02,APPROVED,2026-08-17,Approved; to be applied in SAP by VZI.
APR-001227,REC-001782,Plant Head,VZIINV02,APPROVED,2026-08-23,Approved; to be applied in SAP by VZI.
APR-001228,REC-001785,Inventory Controller,VZIINV01,APPROVED,2026-06-01,Approved; to be applied in SAP by VZI.
APR-001229,REC-001787,Commercial Head,VZIINV02,APPROVED,2026-06-12,Approved; to be applied in SAP by VZI.
APR-001230,REC-001788,Commercial Head,VZIINV01,REJECTED,2026-08-12,Consumption not considered representative.
APR-001231,REC-001789,Commercial Head,VZIINV01,APPROVED,2026-08-28,Approved; to be applied in SAP by VZI.
APR-001232,REC-001790,Inventory Controller,VZIINV02,HELD,2026-09-02,Held pending further consumption evidence.
APR-001233,REC-001791,Inventory Controller,VZIINV02,HELD,2026-07-14,Held pending further consumption evidence.
APR-001234,REC-001792,Inventory Controller,VZIINV02,APPROVED,2026-07-08,Approved; to be applied in SAP by VZI.
APR-001235,REC-001794,Commercial Head,VZIINV01,APPROVED,2026-08-08,Approved; to be applied in SAP by VZI.
APR-001236,REC-001795,Inventory Controller,VZIINV01,APPROVED,2026-09-04,Approved; to be applied in SAP by VZI.
APR-001237,REC-001797,Engineering Head,VZIINV02,REJECTED,2026-09-05,Consumption not considered representative.
APR-001238,REC-001798,Engineering Head,VZIINV01,REJECTED,2026-07-14,Consumption not considered representative.
APR-001239,REC-001799,Engineering Head,VZIINV02,APPROVED,2026-07-27,Approved; to be applied in SAP by VZI.
APR-001240,REC-001801,Plant Head,VZIINV02,HELD,2026-06-07,Held pending further consumption evidence.
APR-001241,REC-001802,Inventory Controller,VZIINV02,APPROVED,2026-07-17,Approved; to be applied in SAP by VZI.
APR-001242,REC-001803,Engineering Head,VZIINV02,APPROVED,2026-08-10,Approved; to be applied in SAP by VZI.
APR-001243,REC-001804,Inventory Controller,VZIINV02,APPROVED,2026-08-23,Approved; to be applied in SAP by VZI.
APR-001244,REC-001805,Inventory Controller,VZIINV01,REJECTED,2026-06-16,Consumption not considered representative.
APR-001245,REC-001810,Engineering Head,VZIINV01,HELD,2026-08-06,Held pending further consumption evidence.
APR-001246,REC-001811,Commercial Head,VZIINV02,HELD,2026-09-07,Held pending further consumption evidence.
APR-001247,REC-001812,Commercial Head,VZIINV02,APPROVED,2026-09-04,Approved; to be applied in SAP by VZI.
APR-001248,REC-001813,Commercial Head,VZIINV01,APPROVED,2026-07-09,Approved; to be applied in SAP by VZI.
APR-001249,REC-001814,Inventory Controller,VZIINV01,REJECTED,2026-07-02,Consumption not considered representative.
APR-001250,REC-001815,Plant Head,VZIINV01,HELD,2026-07-23,Held pending further consumption evidence.
APR-001251,REC-001816,Inventory Controller,VZIINV01,HELD,2026-09-06,Held pending further consumption evidence.
APR-001252,REC-001817,Inventory Controller,VZIINV02,HELD,2026-08-21,Held pending further consumption evidence.
APR-001253,REC-001818,Engineering Head,VZIINV01,APPROVED,2026-06-07,Approved; to be applied in SAP by VZI.
APR-001254,REC-001819,Plant Head,VZIINV02,HELD,2026-08-24,Held pending further consumption evidence.
APR-001255,REC-001821,Inventory Controller,VZIINV02,APPROVED,2026-06-26,Approved; to be applied in SAP by VZI.
APR-001256,REC-001822,Inventory Controller,VZIINV01,APPROVED,2026-07-15,Approved; to be applied in SAP by VZI.
APR-001257,REC-001824,Engineering Head,VZIINV02,REJECTED,2026-07-13,Consumption not considered representative.
APR-001258,REC-001826,Plant Head,VZIINV02,REJECTED,2026-06-30,Consumption not considered representative.
APR-001259,REC-001827,Plant Head,VZIINV01,APPROVED,2026-09-06,Approved; to be applied in SAP by VZI.
APR-001260,REC-001828,Plant Head,VZIINV02,REJECTED,2026-06-08,Consumption not considered representative.
APR-001261,REC-001832,Inventory Controller,VZIINV01,APPROVED,2026-06-21,Approved; to be applied in SAP by VZI.
APR-001262,REC-001833,Commercial Head,VZIINV02,HELD,2026-06-02,Held pending further consumption evidence.
APR-001263,REC-001835,Commercial Head,VZIINV01,REJECTED,2026-09-04,Consumption not considered representative.
APR-001264,REC-001836,Engineering Head,VZIINV02,HELD,2026-06-18,Held pending further consumption evidence.
APR-001265,REC-001837,Inventory Controller,VZIINV02,REJECTED,2026-08-30,Consumption not considered representative.
APR-001266,REC-001838,Inventory Controller,VZIINV02,APPROVED,2026-08-27,Approved; to be applied in SAP by VZI.
APR-001267,REC-001839,Plant Head,VZIINV01,REJECTED,2026-06-19,Consumption not considered representative.
APR-001268,REC-001842,Inventory Controller,VZIINV01,REJECTED,2026-08-07,Consumption not considered representative.
APR-001269,REC-001843,Inventory Controller,VZIINV02,APPROVED,2026-07-10,Approved; to be applied in SAP by VZI.
APR-001270,REC-001844,Plant Head,VZIINV01,APPROVED,2026-08-03,Approved; to be applied in SAP by VZI.
APR-001271,REC-001845,Engineering Head,VZIINV02,APPROVED,2026-08-01,Approved; to be applied in SAP by VZI.
APR-001272,REC-001846,Plant Head,VZIINV01,APPROVED,2026-08-13,Approved; to be applied in SAP by VZI.
APR-001273,REC-001848,Inventory Controller,VZIINV01,APPROVED,2026-07-05,Approved; to be applied in SAP by VZI.
APR-001274,REC-001849,Plant Head,VZIINV01,APPROVED,2026-08-02,Approved; to be applied in SAP by VZI.
APR-001275,REC-001850,Commercial Head,VZIINV01,APPROVED,2026-09-03,Approved; to be applied in SAP by VZI.
APR-001276,REC-001852,Plant Head,VZIINV01,REJECTED,2026-06-18,Consumption not considered representative.
APR-001277,REC-001853,Inventory Controller,VZIINV02,APPROVED,2026-07-17,Approved; to be applied in SAP by VZI.
APR-001278,REC-001854,Inventory Controller,VZIINV02,APPROVED,2026-07-29,Approved; to be applied in SAP by VZI.
APR-001279,REC-001855,Inventory Controller,VZIINV01,APPROVED,2026-07-11,Approved; to be applied in SAP by VZI.
APR-001280,REC-001856,Inventory Controller,VZIINV02,HELD,2026-06-17,Held pending further consumption evidence.
APR-001281,REC-001859,Inventory Controller,VZIINV01,APPROVED,2026-05-31,Approved; to be applied in SAP by VZI.
APR-001282,REC-001861,Inventory Controller,VZIINV02,APPROVED,2026-09-07,Approved; to be applied in SAP by VZI.
APR-001283,REC-001862,Inventory Controller,VZIINV01,HELD,2026-06-26,Held pending further consumption evidence.
APR-001284,REC-001863,Plant Head,VZIINV01,HELD,2026-06-30,Held pending further consumption evidence.
APR-001285,REC-001864,Inventory Controller,VZIINV01,APPROVED,2026-08-28,Approved; to be applied in SAP by VZI.
APR-001286,REC-001867,Commercial Head,VZIINV01,APPROVED,2026-06-01,Approved; to be applied in SAP by VZI.
APR-001287,REC-001869,Inventory Controller,VZIINV01,APPROVED,2026-06-14,Approved; to be applied in SAP by VZI.
APR-001288,REC-001871,Plant Head,VZIINV02,APPROVED,2026-08-03,Approved; to be applied in SAP by VZI.
APR-001289,REC-001875,Plant Head,VZIINV02,APPROVED,2026-05-25,Approved; to be applied in SAP by VZI.
APR-001290,REC-001877,Inventory Controller,VZIINV02,REJECTED,2026-08-17,Consumption not considered representative.
APR-001291,REC-001879,Inventory Controller,VZIINV02,APPROVED,2026-06-11,Approved; to be applied in SAP by VZI.
